run_id,kernel,load_type,pred_class,latency_ms,timestamp_us
8,rt,cpu,1,3.317,1783390515603213
9,rt,cpu,1,3.332,1783390515606917
10,rt,cpu,1,3.256,1783390515610556
11,rt,cpu,1,3.476,1783390515614433
12,rt,cpu,1,3.391,1783390515618195
13,rt,cpu,1,3.346,1783390515621941
14,rt,cpu,4,3.217,1783390515625548
15,rt,cpu,1,3.334,1783390515629263
16,rt,cpu,1,3.741,1783390515633408
17,rt,cpu,1,3.011,1783390515636842
18,rt,cpu,1,3.539,1783390515640769
19,rt,cpu,1,3.198,1783390515644341
20,rt,cpu,1,3.502,1783390515648367
21,rt,cpu,1,3.234,1783390515652044
22,rt,cpu,1,3.468,1783390515655893
23,rt,cpu,1,3.665,1783390515659943
24,rt,cpu,1,3.264,1783390515663595
25,rt,cpu,1,4.024,1783390515668008
26,rt,cpu,1,3.659,1783390515672035
27,rt,cpu,1,3.533,1783390515675953
28,rt,cpu,1,3.576,1783390515679913
29,rt,cpu,4,3.277,1783390515683574
30,rt,cpu,1,3.185,1783390515687141
31,rt,cpu,1,3.367,1783390515690890
32,rt,cpu,1,3.495,1783390515694769
33,rt,cpu,1,3.363,1783390515698520
34,rt,cpu,1,3.479,1783390515702383
35,rt,cpu,1,3.499,1783390515706252
36,rt,cpu,1,3.275,1783390515709928
37,rt,cpu,1,3.329,1783390515713641
38,rt,cpu,1,3.024,1783390515717038
39,rt,cpu,1,2.681,1783390515720103
40,rt,cpu,1,3.236,1783390515723704
41,rt,cpu,1,2.908,1783390515727003
42,rt,cpu,1,3.104,1783390515730503
43,rt,cpu,1,2.792,1783390515733715
44,rt,cpu,1,3.304,1783390515737403
45,rt,cpu,1,2.923,1783390515740715
46,rt,cpu,1,2.945,1783390515744050
47,rt,cpu,1,3.312,1783390515747736
48,rt,cpu,1,2.897,1783390515751022
49,rt,cpu,1,3.066,1783390515754484
50,rt,cpu,1,3.058,1783390515757960
51,rt,cpu,1,2.988,1783390515761320
52,rt,cpu,1,3.021,1783390515764722
53,rt,cpu,1,3.035,1783390515768145
54,rt,cpu,4,3.315,1783390515771828
55,rt,cpu,1,2.926,1783390515775153
56,rt,cpu,1,2.975,1783390515778510
57,rt,cpu,1,3.017,1783390515781913
58,rt,cpu,1,2.901,1783390515785191
59,rt,cpu,4,3.274,1783390515788848
60,rt,cpu,1,2.886,1783390515792101
61,rt,cpu,1,3.012,1783390515795476
62,rt,cpu,1,3.055,1783390515798916
63,rt,cpu,1,2.832,1783390515802134
64,rt,cpu,4,2.912,1783390515805411
65,rt,cpu,1,3.112,1783390515808918
66,rt,cpu,1,3.057,1783390515812371
67,rt,cpu,1,2.795,1783390515815620
68,rt,cpu,1,3.208,1783390515819211
69,rt,cpu,1,3.004,1783390515822583
70,rt,cpu,1,2.793,1783390515825766
71,rt,cpu,1,3.032,1783390515829201
72,rt,cpu,1,3.085,1783390515832674
73,rt,cpu,1,2.504,1783390515835597
74,rt,cpu,1,3.080,1783390515839058
75,rt,cpu,1,3.145,1783390515842599
76,rt,cpu,1,2.929,1783390515845932
77,rt,cpu,1,2.629,1783390515848942
78,rt,cpu,1,3.172,1783390515852550
79,rt,cpu,1,2.957,1783390515855921
80,rt,cpu,1,3.190,1783390515859481
81,rt,cpu,1,3.143,1783390515863020
82,rt,cpu,1,3.134,1783390515866562
83,rt,cpu,1,2.923,1783390515869910
84,rt,cpu,1,3.255,1783390515873570
85,rt,cpu,1,3.009,1783390515876968
86,rt,cpu,1,2.806,1783390515880207
87,rt,cpu,1,3.064,1783390515883716
88,rt,cpu,1,3.193,1783390515887307
89,rt,cpu,1,2.828,1783390515890528
90,rt,cpu,4,3.124,1783390515894049
91,rt,cpu,1,3.252,1783390515897688
92,rt,cpu,1,3.278,1783390515901358
93,rt,cpu,1,2.947,1783390515904767
94,rt,cpu,1,3.171,1783390515908319
95,rt,cpu,1,2.771,1783390515911580
96,rt,cpu,1,3.310,1783390515915284
97,rt,cpu,1,2.974,1783390515918639
98,rt,cpu,1,3.123,1783390515922162
99,rt,cpu,1,3.114,1783390515925681
0,rt,memory,1,3.409,1783390541699744
1,rt,memory,1,3.268,1783390541704087
2,rt,memory,1,3.536,1783390541708633
3,rt,memory,1,3.530,1783390541713000
4,rt,memory,1,3.786,1783390541717562
5,rt,memory,1,3.541,1783390541721903
6,rt,memory,1,3.465,1783390541726435
7,rt,memory,1,3.716,1783390541731004
8,rt,memory,4,7.430,1783390541739137
9,rt,memory,1,3.274,1783390541743137
10,rt,memory,1,3.125,1783390541747009
11,rt,memory,4,3.179,1783390541750866
12,rt,memory,1,3.168,1783390541754812
13,rt,memory,1,3.332,1783390541758829
14,rt,memory,1,3.260,1783390541762771
15,rt,memory,1,3.221,1783390541766727
16,rt,memory,1,3.533,1783390541771005
17,rt,memory,1,3.028,1783390541774728
18,rt,memory,1,3.450,1783390541778835
19,rt,memory,1,3.255,1783390541782765
20,rt,memory,1,3.228,1783390541786756
21,rt,memory,1,3.389,1783390541790814
22,rt,memory,4,2.896,1783390541794404
23,rt,memory,1,3.607,1783390541798638
24,rt,memory,1,3.329,1783390541802684
25,rt,memory,1,3.479,1783390541806879
26,rt,memory,1,3.627,1783390541811247
27,rt,memory,1,3.500,1783390541815472
28,rt,memory,1,3.502,1783390541819621
29,rt,memory,1,3.249,1783390541823523
30,rt,memory,4,3.440,1783390541827588
31,rt,memory,1,3.794,1783390541832077
32,rt,memory,1,3.212,1783390541836089
33,rt,memory,1,3.154,1783390541840065
34,rt,memory,1,3.326,1783390541844159
35,rt,memory,1,3.747,1783390541848764
36,rt,memory,1,3.423,1783390541852980
37,rt,memory,1,3.236,1783390541856900
38,rt,memory,1,3.295,1783390541860987
39,rt,memory,1,3.753,1783390541865434
40,rt,memory,1,3.558,1783390541869598
41,rt,memory,1,3.375,1783390541873644
42,rt,memory,1,4.429,1783390541879005
43,rt,memory,1,4.868,1783390541885730
44,rt,memory,1,5.151,1783390541892242
45,rt,memory,1,4.778,1783390541898629
46,rt,memory,1,5.013,1783390541905125
47,rt,memory,1,4.542,1783390541911115
48,rt,memory,1,4.365,1783390541916717
49,rt,memory,1,4.992,1783390541922883
50,rt,memory,1,4.412,1783390541928774
51,rt,memory,1,4.193,1783390541934602
52,rt,memory,1,4.605,1783390541940638
53,rt,memory,1,4.851,1783390541946738
54,rt,memory,1,4.340,1783390541952329
55,rt,memory,1,4.190,1783390541957775
56,rt,memory,1,4.210,1783390541963125
57,rt,memory,1,4.853,1783390541969401
58,rt,memory,1,8.083,1783390541980828
59,rt,memory,1,7.815,1783390541991143
60,rt,memory,1,7.696,1783390542001731
61,rt,memory,4,7.008,1783390542011622
62,rt,memory,1,7.790,1783390542022581
63,rt,memory,1,7.115,1783390542032159
64,rt,memory,1,7.046,1783390542042408
65,rt,memory,1,6.983,1783390542052690
66,rt,memory,1,7.648,1783390542063316
67,rt,memory,1,6.943,1783390542073655
68,rt,memory,1,5.242,1783390542081519
69,rt,memory,1,4.788,1783390542087620
70,rt,memory,1,4.707,1783390542093647
71,rt,memory,1,4.604,1783390542099640
72,rt,memory,1,4.978,1783390542105995
73,rt,memory,1,5.015,1783390542112486
74,rt,memory,1,3.488,1783390542116756
75,rt,memory,1,3.496,1783390542120972
76,rt,memory,1,3.352,1783390542124995
77,rt,memory,1,3.694,1783390542129454
78,rt,memory,4,3.443,1783390542133511
79,rt,memory,1,3.750,1783390542138282
80,rt,memory,1,4.675,1783390542143617
81,rt,memory,1,2.921,1783390542147334
82,rt,memory,1,2.878,1783390542150842
83,rt,memory,1,3.590,1783390542155216
84,rt,memory,4,3.209,1783390542159124
85,rt,memory,4,3.514,1783390542163374
86,rt,memory,1,3.486,1783390542167584
87,rt,memory,1,3.884,1783390542172161
88,rt,memory,1,3.411,1783390542176523
89,rt,memory,1,3.262,1783390542180662
90,rt,memory,1,3.028,1783390542184590
91,rt,memory,4,5.871,1783390542191125
92,rt,memory,1,3.219,1783390542194988
93,rt,memory,1,3.400,1783390542199024
94,rt,memory,4,7.459,1783390542207240
95,rt,memory,1,2.830,1783390542210867
96,rt,memory,1,3.153,1783390542214759
97,rt,memory,1,2.855,1783390542218359
98,rt,memory,1,2.977,1783390542222065
99,rt,memory,1,3.113,1783390542225896
0,rt,io,4,4.148,1783390652279099
1,rt,io,1,4.133,1783390652284269
2,rt,io,1,3.417,1783390652288539
3,rt,io,4,3.701,1783390652292764
4,rt,io,1,3.071,1783390652296362
5,rt,io,4,3.363,1783390652300529
6,rt,io,1,3.526,1783390652304567
7,rt,io,1,4.584,1783390652309544
8,rt,io,1,2.546,1783390652312615
9,rt,io,1,2.840,1783390652315861
10,rt,io,1,4.367,1783390652320627
11,rt,io,1,2.210,1783390652323255
12,rt,io,1,3.224,1783390652326864
13,rt,io,1,3.099,1783390652330354
14,rt,io,1,3.832,1783390652334654
15,rt,io,1,2.991,1783390652338091
16,rt,io,1,3.733,1783390652342289
17,rt,io,1,2.969,1783390652345676
18,rt,io,1,2.915,1783390652348999
19,rt,io,1,3.394,1783390652352816
20,rt,io,1,2.951,1783390652356187
21,rt,io,1,4.127,1783390652360803
22,rt,io,1,3.661,1783390652364914
23,rt,io,4,3.829,1783390652369209
24,rt,io,1,3.421,1783390652373089
25,rt,io,1,3.532,1783390652377032
26,rt,io,1,2.924,1783390652380383
27,rt,io,1,3.249,1783390652384066
28,rt,io,1,3.028,1783390652387517
29,rt,io,1,3.542,1783390652391451
30,rt,io,1,3.588,1783390652395487
31,rt,io,1,3.539,1783390652399526
32,rt,io,1,3.449,1783390652403588
33,rt,io,1,3.832,1783390652407874
34,rt,io,1,3.884,1783390652412335
35,rt,io,1,3.469,1783390652416381
36,rt,io,1,3.332,1783390652420244
37,rt,io,1,3.258,1783390652424051
38,rt,io,1,3.146,1783390652427621
39,rt,io,1,3.857,1783390652431874
40,rt,io,1,3.027,1783390652435288
41,rt,io,1,3.884,1783390652439962
42,rt,io,1,3.886,1783390652444381
43,rt,io,1,3.534,1783390652448623
44,rt,io,1,3.454,1783390652452631
45,rt,io,1,4.227,1783390652457373
46,rt,io,1,4.080,1783390652461934
47,rt,io,1,3.869,1783390652466387
48,rt,io,1,3.976,1783390652470894
49,rt,io,1,3.894,1783390652475307
50,rt,io,1,3.547,1783390652479401
51,rt,io,1,3.313,1783390652483183
52,rt,io,1,3.615,1783390652487352
53,rt,io,1,3.804,1783390652491701
54,rt,io,1,3.803,1783390652495962
55,rt,io,1,3.431,1783390652499856
56,rt,io,1,4.160,1783390652504594
57,rt,io,1,3.916,1783390652508988
58,rt,io,1,3.812,1783390652513370
59,rt,io,1,3.352,1783390652517264
60,rt,io,1,3.848,1783390652521597
61,rt,io,1,3.299,1783390652525387
62,rt,io,1,3.439,1783390652529333
63,rt,io,1,3.946,1783390652533768
64,rt,io,1,3.859,1783390652538094
65,rt,io,1,3.765,1783390652542347
66,rt,io,1,3.624,1783390652546489
67,rt,io,1,3.884,1783390652550832
68,rt,io,1,3.501,1783390652554840
69,rt,io,1,3.379,1783390652558703
70,rt,io,1,3.654,1783390652562838
71,rt,io,1,3.542,1783390652566855
72,rt,io,1,3.389,1783390652570721
73,rt,io,1,4.256,1783390652575414
74,rt,io,1,4.278,1783390652580176
75,rt,io,1,3.316,1783390652584056
76,rt,io,1,3.444,1783390652588029
77,rt,io,1,3.435,1783390652591959
78,rt,io,1,3.523,1783390652595926
79,rt,io,1,3.620,1783390652600081
80,rt,io,1,3.309,1783390652603882
81,rt,io,1,3.416,1783390652607759
82,rt,io,1,3.482,1783390652611724
83,rt,io,1,3.587,1783390652615771
84,rt,io,1,3.451,1783390652619671
85,rt,io,4,3.432,1783390652623577
86,rt,io,1,3.534,1783390652627592
87,rt,io,1,3.542,1783390652631613
88,rt,io,1,3.661,1783390652635754
89,rt,io,1,3.615,1783390652639828
90,rt,io,1,3.512,1783390652643832
91,rt,io,1,3.670,1783390652647986
92,rt,io,1,3.760,1783390652652251
93,rt,io,1,3.055,1783390652655925
94,rt,io,1,3.400,1783390652659858
95,rt,io,1,3.655,1783390652663982
96,rt,io,1,3.380,1783390652667903
97,rt,io,1,3.393,1783390652671763
98,rt,io,1,3.404,1783390652675731
99,rt,io,1,3.714,1783390652679932
0,rt,combined,1,5.346,1783390753175966
1,rt,combined,4,7.962,1783390753184681
2,rt,combined,1,7.503,1783390753193047
3,rt,combined,1,6.178,1783390753199691
4,rt,combined,1,5.105,1783390753205271
5,rt,combined,1,4.325,1783390753210063
6,rt,combined,4,6.871,1783390753217455
7,rt,combined,1,7.818,1783390753225926
8,rt,combined,4,7.881,1783390753234704
9,rt,combined,1,4.788,1783390753239995
10,rt,combined,1,3.893,1783390753244309
11,rt,combined,1,5.045,1783390753249949
12,rt,combined,1,4.460,1783390753254808
13,rt,combined,1,3.989,1783390753259247
14,rt,combined,1,4.268,1783390753263951
15,rt,combined,1,4.912,1783390753269293
16,rt,combined,1,4.633,1783390753274384
17,rt,combined,1,3.944,1783390753278773
18,rt,combined,1,4.005,1783390753283208
19,rt,combined,4,5.087,1783390753288733
20,rt,combined,1,6.435,1783390753295707
21,rt,combined,1,5.601,1783390753301837
22,rt,combined,1,5.761,1783390753308101
23,rt,combined,1,5.706,1783390753314437
24,rt,combined,1,5.082,1783390753320052
25,rt,combined,1,4.462,1783390753325068
26,rt,combined,1,4.872,1783390753330591
27,rt,combined,1,4.426,1783390753335608
28,rt,combined,1,4.340,1783390753340566
29,rt,combined,1,4.853,1783390753345936
30,rt,combined,1,5.250,1783390753351702
31,rt,combined,1,4.619,1783390753356832
32,rt,combined,1,4.333,1783390753361719
33,rt,combined,1,4.590,1783390753366864
34,rt,combined,1,3.992,1783390753371479
35,rt,combined,1,4.807,1783390753376834
36,rt,combined,1,4.388,1783390753381794
37,rt,combined,1,4.895,1783390753387193
38,rt,combined,1,4.467,1783390753392193
39,rt,combined,1,4.490,1783390753397349
40,rt,combined,1,4.622,1783390753402586
41,rt,combined,1,4.577,1783390753407694
42,rt,combined,1,4.752,1783390753412975
43,rt,combined,1,5.717,1783390753419617
44,rt,combined,1,4.896,1783390753425063
45,rt,combined,1,4.245,1783390753429846
46,rt,combined,1,4.954,1783390753435331
47,rt,combined,1,4.066,1783390753439952
48,rt,combined,1,4.820,1783390753445319
49,rt,combined,1,4.571,1783390753450480
50,rt,combined,1,4.680,1783390753455779
51,rt,combined,1,4.540,1783390753460818
52,rt,combined,1,4.347,1783390753465716
53,rt,combined,1,5.182,1783390753471565
54,rt,combined,1,4.589,1783390753476708
55,rt,combined,1,4.446,1783390753481689
56,rt,combined,1,4.611,1783390753486810
57,rt,combined,1,4.585,1783390753491900
58,rt,combined,1,5.175,1783390753497602
59,rt,combined,1,4.217,1783390753502351
60,rt,combined,1,4.531,1783390753507579
61,rt,combined,1,4.537,1783390753512704
62,rt,combined,1,4.972,1783390753518180
63,rt,combined,1,4.477,1783390753523190
64,rt,combined,1,4.455,1783390753528182
65,rt,combined,1,5.423,1783390753534243
66,rt,combined,1,4.661,1783390753539724
67,rt,combined,1,4.166,1783390753544597
68,rt,combined,1,4.035,1783390753549218
69,rt,combined,1,2.846,1783390753552672
70,rt,combined,1,3.088,1783390753556353
71,rt,combined,1,3.858,1783390753560818
72,rt,combined,1,3.393,1783390753564727
73,rt,combined,1,4.014,1783390753569296
74,rt,combined,1,3.480,1783390753573307
75,rt,combined,1,3.507,1783390753577353
76,rt,combined,1,3.605,1783390753581479
77,rt,combined,1,4.013,1783390753586027
78,rt,combined,1,3.904,1783390753590473
79,rt,combined,1,3.312,1783390753594331
80,rt,combined,1,3.715,1783390753598607
81,rt,combined,4,3.659,1783390753602781
82,rt,combined,1,3.774,1783390753607108
83,rt,combined,1,3.608,1783390753611266
84,rt,combined,1,3.512,1783390753615318
85,rt,combined,1,4.076,1783390753619902
86,rt,combined,1,3.381,1783390753623813
87,rt,combined,1,4.317,1783390753628702
88,rt,combined,1,3.689,1783390753632894
89,rt,combined,1,3.611,1783390753636979
90,rt,combined,1,3.787,1783390753641227
91,rt,combined,1,4.128,1783390753645894
92,rt,combined,1,3.429,1783390753649813
93,rt,combined,1,3.574,1783390753653887
94,rt,combined,1,3.877,1783390753658231
95,rt,combined,1,4.068,1783390753662835
96,rt,combined,1,3.498,1783390753666831
97,rt,combined,1,3.853,1783390753671170
98,rt,combined,1,3.781,1783390753675476
99,rt,combined,1,3.784,1783390753679770
